Country,Year,biogeo_twh,elect_twh,hydro_twh,ren_power_twh,solar_twh,wind_twh,renewable_share
New Zealand,2011,6.937381087,44.62729928,25.11066724,8.898726877,0.004126869,1.957218921,0.7620760087590942
New Zealand,2012,7.1866796,44.24731787,22.89665603,9.27069811,0.004822949,2.07919556,0.72698992138933
New Zealand,2013,7.578270939,43.25265863,23.02907294,9.606843313,0.006701959,2.021870415,0.7545412764607206
New Zealand,2014,8.363212979,43.98809345,24.31806118,10.5929357,0.018797715,2.21092501,0.7936465107241423
New Zealand,2015,8.959385696,44.68976872,24.52994485,11.36034651,0.036830877,2.364129932,0.8030986149171551
New Zealand,2016,8.945970139,44.16325795,25.93504927,11.34348172,0.05674612,2.340765458,0.8441073580261077
New Zealand,2017,8.977402175,44.64100604,25.17585434,11.14554603,0.077094823,2.09104903,0.8136331053438777
New Zealand,2018,8.898494091,44.69246774,26.25457936,11.06712258,0.100662751,2.067965734,0.8350781200340136
New Zealand,2019,8.981838229,45.14211591,25.59865227,11.36540868,0.127902997,2.255667451,0.8188375800482055
New Zealand,2020,9.015268934,44.53471033,24.26659139,11.48554249,0.16111544,2.309158116,0.8027925547304217
New Zealand,2021,9.175667632,44.61654925,24.23473306,12.03049726,0.210471701,2.644357927,0.8128201514822441
New Zealand,2022,9.196881719,44.69403019,26.27620608,12.34813019,0.285590848,2.865657625,0.8641945267813854
New Zealand,2023,8.885612618,44.668097,26.57465797,12.49866125,0.374653573,3.238395063,0.8747477919195886
New Zealand,2024,9.793521095,45.01710773,23.79787208,14.35891126,0.607163138,3.958227029,0.8476062826793249
North Macedonia,2010,0.0,7.26,2.431,2.6e-05,2.6e-05,0.0,0.3348520661157025
North Macedonia,2011,0.0,6.759,1.433,0.001173,0.001173,0.0,0.2121871578635893
North Macedonia,2012,0.0,6.262,1.041,0.002836,0.002836,0.0,0.16669370808048548
North Macedonia,2013,0.0,6.094071,1.583967,0.009051,0.009051,0.0,0.26140456847319304
North Macedonia,2014,0.0,5.373693,1.206651,0.085015,0.014382,0.070633,0.24036840213983193
North Macedonia,2015,0.020219,5.646144,1.865193,0.163586,0.0226,0.120767,0.3593211579442537
North Macedonia,2016,0.036033,5.629506,1.897345,0.169216,0.0237,0.109483,0.36709455501068833
North Macedonia,2017,0.051551,5.600216,1.110279,0.185782,0.023751,0.11048,0.23143053767926094
North Macedonia,2018,0.05405,5.60717,1.791368,0.174176,0.022788,0.097338,0.3505411820936408
North Macedonia,2019,0.055103,5.869769775,1.163674,0.180134436,0.023225436,0.101806,0.2289371623608526
North Macedonia,2020,0.057298,5.347098197,1.277143,0.198344915,0.024161915,0.116885,0.2759418025701913
North Macedonia,2021,0.053818,5.531507894,1.451623,0.208153276,0.050999276,0.103336,0.3000585568720514
North Macedonia,2022,0.05138,5.942458,1.345315,0.259924005,0.100888005,0.107656,0.270130475469915
North Macedonia,2023,0.065247,6.875193,1.622933,0.578368034,0.355474034,0.157647,0.320180252976171
North Macedonia,2024,0.062930879,5.729071345,1.366363,0.540843217,0.311996339,0.165916,0.33289971483153175
Norway,2010,0.349,123.663,116.739,1.2361,0.0081,0.879,0.9540048357228921
Norway,2011,0.339,127.652,120.279,1.6305,0.0085,1.283,0.9550144141885751
Norway,2012,0.326,147.828,141.724,1.8829,0.0089,1.548,0.9714458695240414
Norway,2013,0.396,134.074,128.138,2.2868,0.0098,1.881,0.9727821949072899
Norway,2014,0.2531,141.97,135.466,2.4817,0.0116,2.217,0.9716679580192998
Norway,2015,0.253,144.547,137.302,2.7814,0.0134,2.515,0.9691200785903546
Norway,2016,0.233,149.086,142.807,2.3728,0.0238,2.116,0.9737990153334316
Norway,2017,0.259,149.616,142.366,3.152961,0.039961,2.854,0.9726163044059459
Norway,2018,0.204168,147.082,138.97115,4.142044,0.060876,3.877,0.9730163718198012
Norway,2019,0.253005,134.89,125.28956,5.883025,0.10502,5.525,0.9724411372229225
Norway,2020,0.23981,155.196,140.9238,10.28449151,0.133681513,9.911,0.9743053397639115
Norway,2021,0.21519,157.921189,143.965222,12.093313,0.108939,11.769184,0.988205167325583
Norway,2022,0.238117,146.730944,128.239818,15.220842,0.172866,14.809859,0.977712376743109
Norway,2023,0.24917,154.895069,136.713806,14.571882,0.357619,13.965093,0.9766978960447087
Norway,2024,0.131596319,158.0755496,139.5759687,15.20905447,0.553570257,14.5238879,0.9791838368531601
Oman,2010,0.0,19.8187,,0.0,0.0,0.0,
Oman,2011,0.0,21.8709,,0.0,0.0,0.0,
Oman,2012,0.0,25.017303,,0.0,0.0,0.0,
Oman,2013,0.0,26.240023,,0.0012,0.0012,0.0,
Oman,2014,0.0,29.137095,,0.0012,0.0012,0.0,
Oman,2015,0.0,32.75802,,0.0037,0.0037,0.0,
Oman,2016,0.0,34.2277,,0.004196,0.004196,0.0,
Oman,2017,0.0,36.126,,0.01556,0.01556,0.0,
Oman,2018,0.0,37.714,,0.015712,0.015712,0.0,
Oman,2019,0.0,38.834,,0.025255,0.016555,0.0087,
Oman,2020,0.0,38.322,,0.159962,0.055662,0.1043,
Oman,2021,0.0,40.992274,,0.802594,0.683523,0.119071,
Oman,2022,0.0,42.51062057,,1.961531597,1.846418863,0.115112734,
Oman,2023,0.0,45.0129005,,2.036250614,1.914935366,0.121315247,
Oman,2024,0.0,48.4527,,2.041829383,1.920181765,0.121647618,
Other Africa,2010,3.459536636,199.3064995,89.94886851,3.781431895,0.139114552,0.182780707,0.47028220675262017
Other Africa,2011,3.574571579,199.5394175,92.2962134,3.982079875,0.243711114,0.163797182,0.4825026277076307
Other Africa,2012,3.884173293,216.7809152,94.81505712,4.632816428,0.332146096,0.416497038,0.4587482872108476
Other Africa,2013,4.144447178,236.2861364,100.0966224,5.35229583,0.440558027,0.767290625,0.44627636575126634
Other Africa,2014,5.268634066,251.1950897,106.9586167,6.893097957,0.580986239,1.043477652,0.4532402078120717
Other Africa,2015,6.906449731,259.3668389,104.5229814,9.006756457,0.691286323,1.409020404,0.43771878601941044
Other Africa,2016,6.985272165,256.9555128,104.1831919,9.643687245,1.104580696,1.553834384,0.4429828257220407
Other Africa,2017,7.149578322,270.7766006,110.7258038,9.728421329,1.150431144,1.428411863,0.4448472462616476
Other Africa,2018,7.791167969,283.15096,118.5772577,10.9623258,1.654930492,1.516227335,0.4574930047915077
Other Africa,2019,7.875859363,296.07868,122.5611108,13.28247534,2.444345406,2.962270568,0.4588090778437677
Other Africa,2020,7.586346888,298.1415435,130.9472066,13.27892628,2.82419129,2.868388104,0.4837505407226148
Other Africa,2021,7.653124002,319.5770056,137.7582467,14.57546589,3.217212679,3.705129212,0.47667294555187484
Other Africa,2022,8.108693606,327.7315674,143.7524439,15.79086016,3.926886398,3.755280152,0.4868109145716672
Other Africa,2023,9.262143809,340.0339496,149.8736862,18.35719839,4.833261129,4.261793447,0.49474731798956817
Other Africa,2024,10.32311585,346.133599,154.4103244,20.0182307,5.394385267,4.30072958,0.5039341907400328
Other Asia Pacific,2010,0.708145348,73.72185478,40.93132101,0.807789644,0.031851815,0.067792481,0.5661701103228809
Other Asia Pacific,2011,0.705528696,78.22071509,46.97427059,0.815029891,0.050553606,0.058947589,0.6109545332846177
Other Asia Pacific,2012,0.6696626,79.53654693,47.8253469,0.836248307,0.092523897,0.07406181,0.6118142801676693
Other Asia Pacific,2013,0.672824053,88.31448747,56.10796804,0.905966053,0.111951261,0.121190739,0.6455784970995541
Other Asia Pacific,2014,0.702881391,91.09786531,54.64028653,1.053724792,0.151701692,0.199141709,0.6113646146644267
Other Asia Pacific,2015,0.672246968,93.57305699,51.044331,1.144562968,0.238448,0.233868,0.557734198783068
Other Asia Pacific,2016,0.637426334,112.1737957,60.280769,1.198485723,0.342170384,0.218889005,0.548071448767067
Other Asia Pacific,2017,0.702904844,122.9234045,63.85546,1.404773208,0.487245363,0.214623,0.5309016087981846
Other Asia Pacific,2018,0.705556941,130.6078647,69.87800947,1.763857934,0.658039022,0.400261971,0.5485264426346601
Other Asia Pacific,2019,0.776624561,132.533955,64.85914215,2.177935852,0.86607132,0.535239971,0.5058105902144097
Other Asia Pacific,2020,0.74870036,144.4542258,74.39737722,2.397070522,1.152976157,0.495394005,0.5316178693749227
Other Asia Pacific,2021,0.714437815,152.3770118,83.89168418,2.955413271,1.646330897,0.594644559,0.5699488159341893
Other Asia Pacific,2022,0.69297316,161.6596813,95.76939953,3.226332964,1.995652247,0.537707557,0.6123711966887319
Other Asia Pacific,2023,0.705020409,168.3209876,95.320104,3.550594662,2.272796878,0.572777375,0.587393765161107
Other Asia Pacific,2024,0.730840931,177.9155598,103.1276579,4.056617997,2.726204448,0.599572618,0.6024446429389815
Other CIS,2010,0.0,41.069,30.6456,0.004180625,8.0625e-05,0.0041,0.7462996572840829
Other CIS,2011,0.0,44.5952,33.3671,0.003166,0.000166,0.003,0.7482927759041332
Other CIS,2012,0.0,45.959,33.6939,0.005323821,0.001123821,0.0042,0.733245366979264
Other CIS,2013,0.0035,43.3245,32.6551,0.01100775,0.00420775,0.0033,0.7539869531096722
Other CIS,2014,0.013,44.131,31.8782,0.02612075,0.00812075,0.005,0.7229457920735991
Other CIS,2015,0.015,43.9989,30.391,0.03114875,0.01044875,0.0057,0.6914297573348425
Other CIS,2016,0.014,43.4841,30.6715,0.029767705,0.010767705,0.005,0.7060343368035674
Other CIS,2017,0.023,46.2716,33.8908,0.04224375,0.01014375,0.0091,0.7333449405250736
Other CIS,2018,0.03,48.6376,35.3069,0.07074375,0.01584375,0.0249,0.7273723158626247
Other CIS,2019,0.031,49.1698,35.7003,0.14874375,0.07144375,0.0463,0.7290866293944657
Other CIS,2020,0.029,49.1437778,34.13352,0.150164966,0.068264966,0.0529,0.6976200548831228
Other CIS,2021,0.033,50.1503441,34.3748413,0.29274375,0.18124375,0.0785,0.6912731242855021
Other CIS,2022,0.029,49.8026,34.0575,0.75534375,0.58454375,0.1418,0.6990165925072185
Other CIS,2023,0.012,49.5989,34.6252,1.07454375,0.86624375,0.1963,0.7197688608013484
Other CIS,2024,0.016022263,51.52086316,36.07247019,1.356997295,1.118992269,0.221982763,0.7264914675198931
Other Caribbean,2010,0.772899242,73.92573708,2.067394087,1.100618808,0.046141859,0.281577707,0.04285399131795845
Other Caribbean,2011,0.819155636,74.30226208,2.144136188,1.257840711,0.087148863,0.351536213,0.04578564371751089
Other Caribbean,2012,0.968573315,76.14891065,2.380956408,1.704972172,0.203108322,0.533290535,0.0536570851128781
Other Caribbean,2013,1.113489357,76.82439141,2.452678833,2.285688852,0.246510775,0.92568872,0.06167790721194338
Other Caribbean,2014,0.938462121,75.95181338,1.774895644,2.256585111,0.320888131,0.997234859,0.053079453611328646
Other Caribbean,2015,1.015161485,77.84120148,1.362697485,2.534240211,0.427564358,1.091514367,0.050062661185943456
Other Caribbean,2016,0.999965467,78.67260354,1.91418302,2.616187943,0.530565304,1.085657172,0.05758511551860103
Other Caribbean,2017,1.061113402,74.43244101,2.701634663,2.996946448,0.687557075,1.248275971,0.07656044909550118
Other Caribbean,2018,0.998674235,76.1983746,2.434734398,3.236962626,0.809378895,1.428909495,0.07443330719025601
Other Caribbean,2019,1.25549444,79.53811966,1.61972866,4.322184456,1.245570146,1.82111987,0.07470522488336127
Other Caribbean,2020,1.222713196,78.68878177,1.767472529,4.920324458,1.551730248,2.145881014,0.08499047559978509
Other Caribbean,2021,1.352899508,80.16778969,1.978660268,5.499995551,1.871736877,2.275359166,0.09328753914657166
Other Caribbean,2022,1.202954648,79.56178253,1.981990431,5.788866765,2.354106731,2.231805386,0.09767072768976584
Other Caribbean,2023,1.175537348,84.15551998,1.627489772,6.244888422,2.998875329,2.070475745,0.09354559505865939
Other Caribbean,2024,0.981532111,86.56987931,1.946132441,6.673058804,3.690664727,2.000861965,0.0995633968038161
Other Europe,2010,0.0379615,87.20831156,40.5520151,0.059321063,0.00562825,0.015731313,0.46568194517857486
Other Europe,2011,0.043707,81.59332373,26.91303416,0.074510828,0.015121,0.015682828,0.3307567795289763
Other Europe,2012,0.055780288,79.34395845,27.593108,0.100044595,0.032283247,0.011981061,0.3490266068896894
Other Europe,2013,0.069660458,90.13936733,36.03081742,0.146910215,0.053289,0.023960758,0.4013532456085855
Other Europe,2014,0.067344042,80.15001119,32.57065674,0.208862649,0.104434142,0.037084465,0.40897710308853663
Other Europe,2015,0.069743289,85.24038785,32.30640952,0.271018074,0.142700158,0.058574626,0.38218300521259296
Other Europe,2016,0.082422016,88.98276127,35.68479715,0.361259055,0.189219888,0.089617151,0.4050903308746018
Other Europe,2017,0.134027737,82.92902091,28.56623634,0.651841539,0.224877034,0.292936768,0.3523263335124789
Other Europe,2018,0.169404626,92.46256561,38.71688326,0.99949964,0.25713066,0.572964354,0.42954013484246867
Other Europe,2019,0.206551695,87.55480675,32.2384915,2.182320738,0.302118043,1.673651,0.39313446646377304
Other Europe,2020,0.264582842,86.73188252,29.64531863,2.423563378,0.372927536,1.786053,0.3697473302347041
Other Europe,2021,0.352034816,94.82181562,40.16587415,2.928487343,0.526031527,2.050421,0.4544772868060381
Other Europe,2022,0.345153632,89.66812775,33.57755864,3.180394884,0.629492252,2.205749,0.40993332242291636
Other Europe,2023,0.344661553,96.96664098,42.00033829,3.521172344,0.834787947,2.341722844,0.4694553732493334
Other Europe,2024,0.422409521,92.53836631,36.63015326,4.627485738,1.593229184,2.611847034,0.44584360674564405
Other Middle East,2010,0.009,108.9611385,3.492252,0.0188385,0.0045385,0.0053,0.032223327952837055
Other Middle East,2011,0.008,103.992315,4.143245,0.020083,0.006783,0.0053,0.04003495835245133
Other Middle East,2012,0.006,105.511312,4.475462,0.022533603,0.010233603,0.0063,0.042630458457383225
Other Middle East,2013,0.006,99.477097,4.249337,0.03254,0.01724,0.0093,0.043043847570260314
Other Middle East,2014,0.0035,97.132787,2.591578,0.0581525,0.0439525,0.0107,0.027279465377638142
Other Middle East,2015,0.0041,93.939517,0.944749,0.32965,0.19415,0.1314,0.013566165131549483
Other Middle East,2016,0.0041,93.014274,1.352145,1.1309,0.7275,0.3993,0.02669531130243515
Other Middle East,2017,0.004,95.71234,1.206674,1.647025,1.185674,0.457351,0.029815371769199246
Other Middle East,2018,0.0117,103.4446832,1.124349,2.804374,2.083423,0.709251,0.037978974641008904
Other Middle East,2019,0.0404,108.5924072,1.737416,3.970606155,3.053055155,0.877151,0.052563731684179854
Other Middle East,2020,0.0243,102.407408,1.616907753,5.239650167,3.834293,1.381057167,0.06695372975361313
Other Middle East,2021,0.023542623,99.44586482,1.384649,6.462446623,4.841153,1.597751,0.0789082144059331
Other Middle East,2022,0.021042623,90.62931653,1.467976,7.885423832,6.113930209,1.750451,0.10320501345614638
Other Middle East,2023,0.021542623,94.16116991,1.312216,8.940125405,7.269231782,1.649351,0.10888077765812881
Other Middle East,2024,0.021601644,94.36239925,1.508566923,9.601342059,7.925870645,1.65386977,0.11773660981813157
Other Northern Africa,2010,0.0,48.929883,0.05,0.145883,0.006883,0.139,0.004003340862270201
Other Northern Africa,2011,0.0,42.495678,0.054,0.117678,0.008678,0.109,0.004039893186314147
Other Northern Africa,2012,0.0,52.335791,0.11,0.208791,0.012791,0.196,0.0060912617141871414
Other Northern Africa,2013,0.0,56.296791,0.06,0.379791,0.021791,0.358,0.007812008325661049
Other Northern Africa,2014,0.0,56.942791,0.056,0.548791,0.041791,0.507,0.010621028393216625
Other Northern Africa,2015,0.0,57.210791,0.069,0.520791,0.072791,0.448,0.01030908661969033
Other Northern Africa,2016,0.0,51.273791,0.045,0.590791,0.116791,0.474,0.012399921823607697
Other Northern Africa,2017,0.0,53.870924,0.0174,0.589754,0.140954,0.4488,0.011270532504695853
Other Northern Africa,2018,0.0,55.181788,0.0165,0.634589,0.181489,0.4531,0.011798983389229793
Other Northern Africa,2019,0.0,56.71196,0.0658,0.752674,0.253174,0.4995,0.014432123312260764
Other Northern Africa,2020,0.0,51.06105387,0.046,0.808157874,0.342757874,0.4654,0.016728167737678542
Other Northern Africa,2021,0.0,56.671949,0.0283,0.651346,0.222946,0.4284,0.011992635015958248
Other Northern Africa,2022,0.0,56.53035,0.0149,0.652891,0.331091,0.3218,0.011812964186494511
Other Northern Africa,2023,0.0,56.44121549,0.0092,0.841051445,0.503051445,0.338,0.015064371623085326
Other Northern Africa,2024,0.0,56.50375558,0.016,0.992379752,0.655379752,0.337,0.017846242991269853
Other S. & Cent. America,2010,7.955515475,192.1345318,89.67928592,8.8889609,0.056009674,0.877435751,0.5130168215810543
Other S. & Cent. America,2011,8.208134042,197.7216344,91.07082537,9.542826865,0.12542123,1.209271593,0.5088651656168992
Other S. & Cent. America,2012,9.273458059,205.0595993,94.19604849,11.3163281,0.260874033,1.781996011,0.5145449271830309
Other S. & Cent. America,2013,10.18603169,209.0738617,96.86474466,12.92023028,0.301184487,2.433014103,0.525101387841252
Other S. & Cent. America,2014,10.9843459,206.2860813,91.57348653,15.23013977,0.407155116,3.838638748,0.5177451897235685
Other S. & Cent. America,2015,11.80864528,212.7362519,91.30541208,19.28529865,1.167672723,6.308980644,0.5198489196941614
Other S. & Cent. America,2016,12.52059438,223.7042238,99.24790577,21.90420186,1.962524997,7.421082486,0.5415727319405222
Other S. & Cent. America,2017,12.36209725,216.7911668,100.7455789,23.19472274,2.532089993,8.300535493,0.5717036513500604
Other S. & Cent. America,2018,12.82220969,220.5047543,99.19720299,26.75741221,3.272199368,10.66300315,0.5712104285453948
Other S. & Cent. America,2019,14.30764278,218.9285102,85.37364393,29.56890616,4.210809883,11.0504535,0.5250232141304728
Other S. & Cent. America,2020,14.33318235,210.0868361,83.45362209,30.65163304,4.998995101,11.31945559,0.5431337691033941
Other S. & Cent. America,2021,15.03726682,213.5986619,82.58965963,32.33146928,5.912241721,11.38196074,0.5380236368887102
Other S. & Cent. America,2022,14.22440789,217.0940403,87.60848913,31.78636485,6.457336945,11.10462002,0.5499683630882243
Other S. & Cent. America,2023,14.91253389,232.0435332,87.37077665,34.03754385,7.505869047,11.61914091,0.5232135488790256
Other S. & Cent. America,2024,15.80270145,230.3211311,84.40389094,35.16327725,8.563877046,10.79669875,0.5191324287917236
Other South America,2010,1.305093681,75.23394688,66.31625029,1.387930652,0.008851723,0.073985248,0.8999153141598409
Other South America,2011,1.347322652,78.93269201,67.95494726,1.499110202,0.035509302,0.116278248,0.8799149717736834
Other South America,2012,1.513422359,82.32232738,69.37893459,1.685454873,0.054066488,0.117966026,0.8632456312242808
Other South America,2013,1.724876963,84.19596501,72.5294755,1.920744108,0.046555783,0.149311362,0.884249258253142
Other South America,2014,2.249467401,80.90979933,68.23393386,3.054684471,0.059173157,0.746043913,0.881087568147847
Other South America,2015,2.786215704,82.72848575,67.433792,4.989040078,0.120733974,2.0820904,0.8754279909928122
Other South America,2016,2.844693987,91.25898965,74.55499299,6.102741158,0.222415327,3.035631844,0.8838333018735103
Other South America,2017,2.917869242,87.89738266,70.93045919,7.10099282,0.342501898,3.840621679,0.8877562635947548
Other South America,2018,2.836361601,87.9220913,69.92078444,8.245701196,0.612620195,4.7967194,0.8890426112509906
Other South America,2019,2.891103731,80.06708134,62.16980928,8.404494108,0.685317084,4.828073293,0.8814396904054802
Other South America,2020,3.229093852,74.19999602,54.75128717,9.565260227,0.791853316,5.544313059,0.8667998766423652
Other South America,2021,3.488294005,71.81934799,50.76526364,9.5223712,0.918354474,5.115722722,0.8394344494521776
Other South America,2022,3.266873158,74.49394003,54.19422359,9.427681207,0.934058049,5.22675,0.8540547697084938
Other South America,2023,3.81946074,82.28742567,60.34998736,10.02656199,0.958221742,5.24887951,0.8552527774077344
Other South America,2024,5.066430617,76.80674832,53.81744704,11.29564773,0.980379196,5.248837919,0.8477522638859711
Other Southern Africa,2010,0.1777,2.830902,2.0357,0.1863,0.0086,0.0,0.7849088382430759
Other Southern Africa,2011,0.2589,2.892014,2.2269,0.2736,0.0147,0.0,0.8646223704311252
Other Southern Africa,2012,0.2847,3.474313,2.3647,0.3056,0.0209,0.0,0.76858360199556
Other Southern Africa,2013,0.2759,4.143899,2.0271,0.303202,0.027302,0.0,0.5623452695154973
Other Southern Africa,2014,0.227205176,4.973816,2.3022,0.261758176,0.034553,0.0,0.5154911593030381
Other Southern Africa,2015,0.222533905,5.017283905,2.2662,0.263421905,0.040888,0.0,0.5041815358463355
Other Southern Africa,2016,0.183283,4.678418609,1.99,0.242054609,0.058771609,0.0,0.4770959581740155
Other Southern Africa,2017,0.273,5.658612804,2.2111,0.346822804,0.073822804,0.0,0.45204061359205167
Other Southern Africa,2018,0.283,5.046005049,1.86846,0.413849,0.130849,0.0,0.4523001815965881
Other Southern Africa,2019,0.31,4.483359184,1.61254,0.584822,0.274822,0.0,0.4901150922374994
Other Southern Africa,2020,0.3075,4.89453272,2.1586,0.661372,0.353872,0.0,0.5761473385349031
Other Southern Africa,2021,0.3509,4.676811042,1.7558,0.725821,0.374921,0.0,0.5306224642633317
Other Southern Africa,2022,0.3215,5.477293702,1.5437,0.728021,0.406521,0.0,0.4147524532362571
Other Southern Africa,2023,0.3359,6.053916789,2.071044398,0.840393191,0.504493191,0.0,0.48091800572649074
Other Southern Africa,2024,0.3153,6.964245143,2.657020294,0.820888068,0.505588068,0.0,0.4993948792132574
Pakistan,2010,0.0,99.38471901,29.8099818,0.013356,0.013356,0.0,0.30007971141920925
Pakistan,2011,0.0,100.6214229,30.59441939,0.02683,0.02683,0.0,0.30432137120970887
Pakistan,2012,0.0,99.46126083,10.74654008,0.084927,0.065927,0.019,0.10890136511051507
Pakistan,2013,0.0,100.9679957,31.48588433,0.296319646,0.144948,0.151371646,0.3147750309952919
Pakistan,2014,0.0,106.2879754,32.37630556,0.551489875,0.238122,0.313367875,0.3097979363242251
Pakistan,2015,0.079676066,110.5276191,32.77947065,1.06010705,0.381837,0.598593984,0.30616399751978374
Pakistan,2016,0.532255717,115.6413777,34.57764217,1.898256412,0.447881625,0.91811907,0.3154225529604703
Pakistan,2017,1.075314734,127.0828999,30.20406701,3.497009713,0.658793186,1.762901793,0.2651897049053726
Pakistan,2018,1.030378333,137.0501846,29.4798025,4.584968333,0.7228,2.83179,0.24855691316595283
Pakistan,2019,0.618053231,136.7509985,36.13622197,4.466532752,0.70023479,3.148244731,0.29691011522669064
Pakistan,2020,0.634279336,134.8303812,39.98724152,4.076338032,0.709900395,2.732158301,0.3268074981308441
Pakistan,2021,0.703856958,147.7107085,37.63238019,4.853719574,0.717541502,3.432321115,0.28763046495034583
Pakistan,2022,0.964883426,146.9478363,35.1012779,6.452164485,0.84556212,4.641718939,0.28277682360812
Pakistan,2023,0.729965846,138.4349448,38.45360667,6.400925059,1.290224006,4.380735207,0.32401162722174176
Pakistan,2024,0.797154064,133.7450174,39.00829549,5.929271476,1.655772314,3.476345098,0.33599432591647344
Peru,2010,0.673,35.908,20.0521,0.6742,,0.0012,0.5772056366269355
Peru,2011,0.675,38.8065,21.5573,0.6762,,0.0012,0.5729323695772616
Peru,2012,0.668,41.036,22.0319,0.7289,0.0597,0.0012,0.5546544497514377
Peru,2013,0.96,43.3302,22.3196,1.1581,0.1969,0.0012,0.5418322555630947
Peru,2014,1.291,45.5498,22.2107,1.7478,0.1993,0.2575,0.5259847463655165
Peru,2015,0.907,48.27,23.68706283,1.731629474,0.230255343,0.594374131,0.526593998425523
Peru,2016,0.314422568,51.7,24.136,1.619422568,0.241,1.064,0.4981706492843327
Peru,2017,0.43491,52.742576,29.074513,1.838065,0.329723,1.073432,0.5861029237555633
Peru,2018,0.491651,54.9823,30.7374,2.790751,0.7967,1.5024,0.6097989898567358
Peru,2019,0.454611111,57.0385,31.4621,2.942511111,0.8329,1.655,0.6031822560375887
Peru,2020,0.428702,52.803,30.5103,3.098404101,0.8556,1.814102101,0.6364923224248623
Peru,2021,0.486944444,57.4832,31.9257,3.197319433,0.8878,1.822574989,0.6110136428208589
Peru,2022,0.5238925,59.80677654,29.74380497,3.370952578,0.915190785,1.931869293,0.5536957425861628
Peru,2023,0.537069332,62.16786637,29.08781193,3.958596825,1.066210737,2.355316757,0.5315673624428428
Peru,2024,0.527589052,63.38244186,32.02767844,5.849563651,1.407241417,3.914733182,0.5975983407938711
Philippines,2010,9.956422,67.742759,7.803405,10.019393,0.001254,0.061717,0.2630952483054314
Philippines,2011,10.057604,69.17565,9.697532,10.14702,0.001212,0.088204,0.2868719267545733
Philippines,2012,10.432809,72.922011,10.252134,10.509468,0.00132,0.075339,0.2847096742847643
Philippines,2013,9.816571,75.265842,10.019308,9.88364,0.001414,0.065655,0.26443533309572226
Philippines,2014,10.503812,77.260997,9.137273,10.672381,0.016517,0.152052,0.256399150531283
Philippines,2015,11.41115,82.413213,8.665078,12.298098,0.138534,0.748414,0.25436668753589303
Philippines,2016,11.796309,90.797891,8.110915,13.868543,1.097015,0.975219,0.24207013795067112
Philippines,2017,11.283225,94.370341,9.610799,13.577936,1.201153,1.093558,0.24572058079137388
Philippines,2018,11.54012741,101.0034183,9.401839842,13.9422185,1.249168044,1.152923041,0.23112146831173133
Philippines,2019,11.731147,107.5246448,8.043641176,14.01890764,1.246100643,1.04166,0.20518597254645382
Philippines,2020,12.017831,103.2820632,7.238952042,14.41690511,1.372624109,1.02645,0.20967684495288044
Philippines,2021,11.461873,107.769204,9.234082572,14.22989908,1.475529488,1.292496593,0.21772436634124162
Philippines,2022,11.746648,113.284634,10.12801223,14.6277661,1.828365171,1.052752924,0.21852723936063562
Philippines,2023,12.139046,119.938897,10.33150204,16.01961861,2.550602108,1.329970502,0.21970454380616822
Philippines,2024,12.06119976,129.9020482,11.12060305,17.14948659,3.790294762,1.297992068,0.21762620398775206
Poland,2010,6.3045,157.658,2.92,7.9685,0.0,1.664,0.06906405003234851
Poland,2011,7.6008,163.548,2.332,10.806,0.0002,3.205,0.08033115660234304
Poland,2012,10.0943,162.139,2.037,14.8424,0.0011,4.747,0.10410450292650134
Poland,2013,8.6221,164.557,2.439,14.6276,0.0015,6.004,0.1037123914509866
Poland,2014,9.977,159.058,2.183,17.662,0.007,7.678,0.12476580869871368
Poland,2015,9.739,164.944,1.832,20.654,0.057,10.858,0.13632505577650597
Poland,2016,7.957,166.634,2.139,20.669,0.124,12.588,0.13687482746618337
Poland,2017,6.488,170.465,2.56,21.562,0.165,14.909,0.14150705423400697
Poland,2018,6.548,170.039,1.97,19.647,0.3,12.799,0.1271296584901111
Poland,2019,7.682984,163.988501,1.958416,23.500416,0.710673,15.106759,0.15524766581042165
Poland,2020,8.35026,158.042741,2.118337,26.108225,1.957916,15.800049,0.17860081280164586
Poland,2021,8.061274,179.631509,2.339182,28.229269,3.934448,16.233547,0.17017310142398237
Poland,2022,7.631184,179.748121,1.968187,35.720392,8.30967,19.779538,0.20967439765336962
Poland,2023,8.160409,167.36201,2.409511,43.443854,11.107089,24.176356,0.27397714092941405
Poland,2024,7.988040469,169.6701701,2.178472987,48.68466246,14.84156011,25.85506188,0.2997765335946934
Portugal,2010,2.811,54.093,16.148,12.208,0.215,9.182,0.5242083079141479
Portugal,2011,3.133,52.465,11.536,12.577,0.282,9.162,0.4596016391880301
Portugal,2012,3.097,46.613,5.622,13.75,0.393,10.26,0.41559221676356384
Portugal,2013,3.247583434,51.6716308,13.73,15.74132443,0.479139885,12.01460111,0.5703579309132237
Portugal,2014,3.25438015,52.80212784,15.569,15.993081,0.627316615,12.11138423,0.5977425965794184
Portugal,2015,3.307567386,52.42086645,8.660506278,15.71136017,0.796154916,11.60763787,0.4649268144250599
Portugal,2016,3.242,60.278,15.723,16.538,0.822,12.474,0.5352035568532467
Portugal,2017,3.437,59.433,5.897,16.677,0.992,12.248,0.3798226574461999
Portugal,2018,3.386,59.64001,12.393,17.008,1.005,12.617,0.49297443109080635
Portugal,2019,3.578,53.155,8.818,18.587,1.342,13.667,0.5155676794280877
